id_type,year,id,share
cabinet,2011,224,0.862637363
cabinet,2011,251,0.953296703
cabinet,2011,268,1
cabinet,2011,319,0.802197802
cabinet,2011,383,0.472527473
cabinet,2011,468,1
cabinet,2011,472,1
cabinet,2011,493,0.662087912
cabinet,2011,497,0.972527473
cabinet,2011,537,1
cabinet,2011,551,1
cabinet,2011,601,1
cabinet,2011,612,0.332417582
cabinet,2011,651,1
cabinet,2011,675,0.931318681
cabinet,2011,708,1
cabinet,2011,803,0.486263736
cabinet,2011,804,1
cabinet,2011,805,1
cabinet,2011,823,0.876373626
cabinet,2011,846,1
cabinet,2011,854,1
cabinet,2011,858,0.453296703
cabinet,2011,874,1
cabinet,2011,882,0.815934066
cabinet,2011,883,1
cabinet,2011,902,0.258241758
cabinet,2011,903,0.953296703
cabinet,2011,904,0.815934066
cabinet,2011,905,0.741758242
cabinet,2011,907,0.513736264
cabinet,2011,908,0.387362637
cabinet,2011,917,0.546703297
cabinet,2011,918,0.527472527
cabinet,2011,919,0.667582418
cabinet,2011,920,0.406593407
cabinet,2011,921,0.206043956
cabinet,2011,969,0.337912088
cabinet,2011,970,0.247252747
cabinet,2011,971,0.184065934
cabinet,2011,982,0.197802198
cabinet,2011,983,0.123626374
cabinet,2011,984,0.137362637
cabinet,2011,985,0.118131868
cabinet,2011,986,0.046703297
cabinet,2011,987,0.068681319
cabinet,2011,988,0.027472527
cabinet,2011,989,0.046703297
cabinet,2011,1026,1
cabinet,2011,1031,0.049450549
cabinet,2011,1032,0.950549451
cabinet,2011,1056,0.021978022
cabinet,2011,1057,0.978021978
cabinet,2011,1075,0.489010989
cabinet,2011,1076,0.510989011
cabinet,2012,108,1
cabinet,2012,268,1
cabinet,2012,468,1
cabinet,2012,472,1
cabinet,2012,537,0.106849315
cabinet,2012,551,1
cabinet,2012,601,1
cabinet,2012,651,1
cabinet,2012,708,0.320547945
cabinet,2012,804,0.309589041
cabinet,2012,805,1
cabinet,2012,846,1
cabinet,2012,854,1
cabinet,2012,874,1
cabinet,2012,883,0.369863014
cabinet,2012,904,1
cabinet,2012,905,1
cabinet,2012,907,0.073972603
cabinet,2012,917,1
cabinet,2012,918,1
cabinet,2012,919,1
cabinet,2012,920,1
cabinet,2012,969,0.98630137
cabinet,2012,970,1
cabinet,2012,971,1
cabinet,2012,982,0.257534247
cabinet,2012,983,1
cabinet,2012,984,0.37260274
cabinet,2012,985,1
cabinet,2012,986,1
cabinet,2012,987,1
cabinet,2012,988,1
cabinet,2012,989,1
cabinet,2012,990,0.926027397
cabinet,2012,992,0.24109589
cabinet,2012,1026,0.893150685
cabinet,2012,1027,0.742465753
cabinet,2012,1028,0.536986301
cabinet,2012,1030,0.679452055
cabinet,2012,1032,0.353424658
cabinet,2012,1033,0.624657534
cabinet,2012,1037,0.093150685
cabinet,2012,1038,0.536986301
cabinet,2012,1039,0.095890411
cabinet,2012,1040,0.531506849
cabinet,2012,1041,0.153424658
cabinet,2012,1042,0.106849315
cabinet,2012,1043,0.02739726
cabinet,2012,1044,0.01369863
cabinet,2012,1056,1
cabinet,2012,1075,1
cabinet,2012,1107,0.646575342
cabinet,2013,108,0.486263736
cabinet,2013,268,0.958791209
cabinet,2013,468,0.18956044
cabinet,2013,472,0.961538462
cabinet,2013,551,0.791208791
cabinet,2013,601,0.524725275
cabinet,2013,651,0.39010989
cabinet,2013,805,0.195054945
cabinet,2013,846,1
cabinet,2013,854,1
cabinet,2013,874,1
cabinet,2013,904,1
cabinet,2013,905,1
cabinet,2013,917,1
cabinet,2013,918,1
cabinet,2013,919,1
cabinet,2013,920,0.156593407
cabinet,2013,970,1
cabinet,2013,971,1
cabinet,2013,983,0.318681319
cabinet,2013,985,1
cabinet,2013,986,1
cabinet,2013,987,1
cabinet,2013,988,1
cabinet,2013,989,1
cabinet,2013,990,0.214285714
cabinet,2013,1027,1
cabinet,2013,1030,0.521978022
cabinet,2013,1038,1
cabinet,2013,1040,0.480769231
cabinet,2013,1041,1
cabinet,2013,1042,1
cabinet,2013,1043,1
cabinet,2013,1044,1
cabinet,2013,1045,0.211538462
cabinet,2013,1046,0.81043956
cabinet,2013,1047,0.785714286
cabinet,2013,1048,0.563186813
cabinet,2013,1056,1
cabinet,2013,1058,0.593406593
cabinet,2013,1059,0.60989011
cabinet,2013,1060,0.519230769
cabinet,2013,1061,0.228021978
cabinet,2013,1062,0.478021978
cabinet,2013,1063,0.401098901
cabinet,2013,1064,0.843406593
cabinet,2013,1065,0.208791209
cabinet,2013,1066,0.285714286
cabinet,2013,1068,0.118131868
cabinet,2013,1069,0.074175824
cabinet,2013,1070,0.041208791
cabinet,2013,1071,0.038461538
cabinet,2013,1075,1
cabinet,2013,1107,0.208791209
cabinet,2013,1134,0.791208791
cabinet,2014,846,0.354395604
cabinet,2014,854,0.752747253
cabinet,2014,874,1
cabinet,2014,904,1
cabinet,2014,905,0.230769231
cabinet,2014,917,1
cabinet,2014,918,0.228021978
cabinet,2014,919,1
cabinet,2014,970,0.090659341
cabinet,2014,971,0.057692308
cabinet,2014,985,0.725274725
cabinet,2014,986,0.769230769
cabinet,2014,987,0.395604396
cabinet,2014,988,1
cabinet,2014,989,1
cabinet,2014,1027,1
cabinet,2014,1038,0.244505495
cabinet,2014,1041,1
cabinet,2014,1042,1
cabinet,2014,1043,0.17032967
cabinet,2014,1044,0.980769231
cabinet,2014,1046,1
cabinet,2014,1047,0.648351648
cabinet,2014,1056,1
cabinet,2014,1058,0.593406593
cabinet,2014,1059,1
cabinet,2014,1060,1
cabinet,2014,1062,0.043956044
cabinet,2014,1064,0.197802198
cabinet,2014,1065,1
cabinet,2014,1066,1
cabinet,2014,1068,0.142857143
cabinet,2014,1069,1
cabinet,2014,1070,1
cabinet,2014,1071,1
cabinet,2014,1072,0.956043956
cabinet,2014,1073,0.788461538
cabinet,2014,1074,0.909340659
cabinet,2014,1075,0.656593407
cabinet,2014,1079,0.857142857
cabinet,2014,1085,0.785714286
cabinet,2014,1086,0.802197802
cabinet,2014,1094,0.25
cabinet,2014,1095,0.769230769
cabinet,2014,1103,0.406593407
cabinet,2014,1104,0.645604396
cabinet,2014,1110,0.241758242
cabinet,2014,1134,0.92032967
cabinet,2014,1139,0.258241758
cabinet,2014,1140,0.381868132
cabinet,2014,1141,0.348901099
cabinet,2014,1143,0.343406593
cabinet,2014,1144,0.351648352
cabinet,2014,1145,0.28021978
cabinet,2014,1146,0.274725275
cabinet,2014,1147,0.222527473
cabinet,2014,1149,0.247252747
cabinet,2014,1151,0.230769231
cabinet,2014,1152,0.153846154
cabinet,2014,1153,0.148351648
cabinet,2014,1154,0.043956044
cabinet,2014,1155,0.07967033
cabinet,2014,1156,0.019230769
cabinet,2015,874,0.348901099
cabinet,2015,904,0.71978022
cabinet,2015,917,0.71978022
cabinet,2015,919,0.71978022
cabinet,2015,988,0.71978022
cabinet,2015,989,0.71978022
cabinet,2015,1027,0.71978022
cabinet,2015,1041,0.71978022
cabinet,2015,1042,0.71978022
cabinet,2015,1046,0.71978022
cabinet,2015,1056,0.71978022
cabinet,2015,1059,0.71978022
cabinet,2015,1060,0.071428571
cabinet,2015,1065,0.71978022
cabinet,2015,1066,0.71978022
cabinet,2015,1069,0.71978022
cabinet,2015,1070,0.71978022
cabinet,2015,1071,0.71978022
cabinet,2015,1072,0.71978022
cabinet,2015,1074,0.489010989
cabinet,2015,1079,0.71978022
cabinet,2015,1086,0.71978022
cabinet,2015,1095,0.269230769
cabinet,2015,1104,0.71978022
cabinet,2015,1141,0.71978022
cabinet,2015,1143,0.656593407
cabinet,2015,1144,0.71978022
cabinet,2015,1145,0.406593407
cabinet,2015,1146,0.71978022
cabinet,2015,1147,0.71978022
cabinet,2015,1149,0.71978022
cabinet,2015,1151,0.71978022
cabinet,2015,1152,0.71978022
cabinet,2015,1153,0.71978022
cabinet,2015,1154,0.71978022
cabinet,2015,1155,0.365384615
cabinet,2015,1156,0.71978022
cabinet,2015,1157,0.648351648
cabinet,2015,1160,0.450549451
cabinet,2015,1161,0.354395604
cabinet,2015,1162,0.370879121
cabinet,2015,1163,0.313186813
cabinet,2015,1172,0.230769231
cabinet,2015,1173,0.063186813
parliament,1900,868,0.598901099
parliament,1900,883,0.148351648
parliament,1900,943,0.502747253
parliament,1901,731,0.758241758
parliament,1901,868,1
parliament,1901,883,1
parliament,1901,886,0.747252747
parliament,1901,943,1
parliament,1902,731,1
parliament,1902,868,0.395604396
parliament,1902,869,0.604395604
parliament,1902,883,1
parliament,1902,886,1
parliament,1902,943,1
parliament,1902,974,0.098901099
parliament,1902,982,0.181318681
parliament,1902,987,0.642857143
parliament,1903,730,0.041208791
parliament,1903,731,0.958791209
parliament,1903,869,1
parliament,1903,883,1
parliament,1903,886,0.456043956
parliament,1903,887,0.543956044
parliament,1903,943,0.708791209
parliament,1903,944,0.291208791
parliament,1903,974,1
parliament,1903,982,1
parliament,1903,987,1
parliament,1904,730,1
parliament,1904,869,0.408219178
parliament,1904,870,0.591780822
parliament,1904,883,0.84109589
parliament,1904,884,0.15890411
parliament,1904,887,1
parliament,1904,944,1
parliament,1904,974,1
parliament,1904,982,1
parliament,1904,987,1
parliament,1905,730,1
parliament,1905,870,1
parliament,1905,884,1
parliament,1905,887,1
parliament,1905,944,1
parliament,1905,973,0.068681319
parliament,1905,974,0.931318681
parliament,1905,981,0.173076923
parliament,1905,982,0.826923077
parliament,1905,987,1
parliament,1906,725,0.07967033
parliament,1906,730,0.92032967
parliament,1906,870,0.401098901
parliament,1906,871,0.598901099
parliament,1906,884,1
parliament,1906,887,0.406593407
parliament,1906,888,0.593406593
parliament,1906,944,0.653846154
parliament,1906,945,0.346153846
parliament,1906,973,1
parliament,1906,981,1
parliament,1906,986,0.618131868
parliament,1906,987,0.381868132
parliament,1907,725,1
parliament,1907,871,1
parliament,1907,884,1
parliament,1907,888,1
parliament,1907,945,1
parliament,1907,973,1
parliament,1907,981,1
parliament,1907,986,1
parliament,1908,725,1
parliament,1908,871,0.394520548
parliament,1908,872,0.605479452
parliament,1908,884,0.819178082
parliament,1908,885,0.180821918
parliament,1908,888,1
parliament,1908,945,1
parliament,1908,972,0.082191781
parliament,1908,973,0.917808219
parliament,1908,980,0.183561644
parliament,1908,981,0.816438356
parliament,1908,986,1
parliament,1909,725,1
parliament,1909,872,1
parliament,1909,885,1
parliament,1909,888,0.395604396
parliament,1909,889,0.604395604
parliament,1909,945,0.815934066
parliament,1909,946,0.184065934
parliament,1909,972,1
parliament,1909,980,1
parliament,1909,986,1
parliament,1910,725,0.28021978
parliament,1910,747,0.71978022
parliament,1910,872,0.387362637
parliament,1910,873,0.612637363
parliament,1910,885,1
parliament,1910,889,0.381868132
parliament,1910,890,0.618131868
parliament,1910,946,1
parliament,1910,972,1
parliament,1910,980,1
parliament,1910,986,0.348901099
parliament,1910,988,0.651098901
parliament,1911,747,1
parliament,1911,863,0.277472527
parliament,1911,873,1
parliament,1911,885,0.722527473
parliament,1911,890,1
parliament,1911,946,1
parliament,1911,952,0.032967033
parliament,1911,961,0.269230769
parliament,1911,972,0.967032967
parliament,1911,979,0.173076923
parliament,1911,980,0.826923077
parliament,1911,988,1
parliament,1912,747,1
parliament,1912,863,1
parliament,1912,873,0.419178082
parliament,1912,874,0.580821918
parliament,1912,890,1
parliament,1912,946,0.805479452
parliament,1912,947,0.194520548
parliament,1912,952,1
parliament,1912,961,1
parliament,1912,979,1
parliament,1912,988,1
parliament,1913,747,0.412087912
parliament,1913,748,0.587912088
parliament,1913,863,1
parliament,1913,874,1
parliament,1913,890,0.381868132
parliament,1913,891,0.618131868
parliament,1913,947,1
parliament,1913,952,1
parliament,1913,961,1
parliament,1913,979,1
parliament,1913,988,1
parliament,1914,724,0.321428571
parliament,1914,748,0.678571429
parliament,1914,863,1
parliament,1914,874,0.392857143
parliament,1914,875,0.607142857
parliament,1914,891,1
parliament,1914,947,1
parliament,1914,952,0.945054945
parliament,1914,953,0.054945055
parliament,1914,961,0.263736264
parliament,1914,962,0.436813187
parliament,1914,963,0.299450549
parliament,1914,978,0.184065934
parliament,1914,979,0.815934066
parliament,1914,988,0.354395604
parliament,1914,989,0.645604396
parliament,1915,724,1
parliament,1915,863,1
parliament,1915,875,1
parliament,1915,891,1
parliament,1915,947,0.804945055
parliament,1915,948,0.195054945
parliament,1915,953,1
parliament,1915,963,1
parliament,1915,978,1
parliament,1915,989,1
parliament,1916,724,1
parliament,1916,863,1
parliament,1916,875,1
parliament,1916,891,1
parliament,1916,948,1
parliament,1916,953,1
parliament,1916,963,1
parliament,1916,978,1
parliament,1916,989,1
parliament,1917,724,0.340659341
parliament,1917,750,0.659340659
parliament,1917,862,0.038461538
parliament,1917,863,0.961538462
parliament,1917,875,1
parliament,1917,891,1
parliament,1917,902,0.247252747
parliament,1917,948,1
parliament,1917,953,1
parliament,1917,963,0.708791209
parliament,1917,964,0.291208791
parliament,1917,977,0.175824176
parliament,1917,978,0.824175824
parliament,1917,989,1
parliament,1918,750,1
parliament,1918,862,1
parliament,1918,875,1
parliament,1918,891,0.304945055
parliament,1918,892,0.695054945
parliament,1918,902,1
parliament,1918,905,0.046703297
parliament,1918,937,0.497252747
parliament,1918,948,0.804945055
parliament,1918,949,0.195054945
parliament,1918,953,1
parliament,1918,964,1
parliament,1918,977,1
parliament,1918,989,1
parliament,1919,723,0.049450549
parliament,1919,750,0.950549451
parliament,1919,770,0.181318681
parliament,1919,862,1
parliament,1919,875,0.876373626
parliament,1919,876,0.123626374
parliament,1919,892,1
parliament,1919,902,0.167582418
parliament,1919,903,0.832417582
parliament,1919,905,1
parliament,1919,922,0.126373626
parliament,1919,930,0.181318681
parliament,1919,937,1
parliament,1919,949,1
parliament,1919,953,0.961538462
parliament,1919,954,0.038461538
parliament,1919,964,1
parliament,1919,977,0.818681319
parliament,1919,989,0.791208791
parliament,1919,990,0.208791209
parliament,1920,723,1
parliament,1920,770,1
parliament,1920,862,1
parliament,1920,876,1
parliament,1920,892,0.317808219
parliament,1920,893,0.405479452
parliament,1920,894,0.276712329
parliament,1920,903,1
parliament,1920,905,1
parliament,1920,922,1
parliament,1920,930,1
parliament,1920,937,1
parliament,1920,949,1
parliament,1920,954,1
parliament,1920,964,0.712328767
parliament,1920,965,0.287671233
parliament,1920,990,1
parliament,1921,723,1
parliament,1921,770,1
parliament,1921,861,0.068681319
parliament,1921,862,0.931318681
parliament,1921,876,0.887362637
parliament,1921,877,0.112637363
parliament,1921,894,1
parliament,1921,903,1
parliament,1921,905,1
parliament,1921,922,1
parliament,1921,930,1
parliament,1921,937,1
parliament,1921,949,0.813186813
parliament,1921,950,0.186813187
parliament,1921,954,1
parliament,1921,965,0.736263736
parliament,1921,966,0.263736264
parliament,1921,990,1
parliament,1922,723,0.958791209
parliament,1922,726,0.041208791
parliament,1922,770,0.826923077
parliament,1922,773,0.173076923
parliament,1922,861,1
parliament,1922,877,1
parliament,1922,894,1
parliament,1922,903,0.502747253
parliament,1922,904,0.497252747
parliament,1922,905,0.873626374
parliament,1922,906,0.126373626
parliament,1922,912,0.527472527
parliament,1922,922,1
parliament,1922,930,0.403846154
parliament,1922,931,0.596153846
parliament,1922,937,0.508241758
parliament,1922,938,0.491758242
parliament,1922,950,1
parliament,1922,954,0.934065934
parliament,1922,955,0.065934066
parliament,1922,966,1
parliament,1922,990,1
parliament,1923,726,1
parliament,1923,773,1
parliament,1923,861,1
parliament,1923,877,1
parliament,1923,894,1
parliament,1923,904,1
parliament,1923,906,0.931318681
parliament,1923,907,0.068681319
parliament,1923,912,0.653846154
parliament,1923,913,0.346153846
parliament,1923,922,0.821428571
parliament,1923,923,0.178571429
parliament,1923,931,1
parliament,1923,938,1
parliament,1923,950,1
parliament,1923,955,1
parliament,1923,966,1
parliament,1923,990,1
parliament,1924,726,1
parliament,1924,773,1
parliament,1924,861,1
parliament,1924,877,1
parliament,1924,894,0.276712329
parliament,1924,895,0.723287671
parliament,1924,904,1
parliament,1924,907,0.82739726
parliament,1924,908,0.17260274
parliament,1924,913,1
parliament,1924,923,1
parliament,1924,931,1
parliament,1924,938,1
parliament,1924,950,0.805479452
parliament,1924,951,0.194520548
parliament,1924,955,1
parliament,1924,966,0.723287671
parliament,1924,967,0.276712329
parliament,1924,990,0.397260274
parliament,1924,991,0.602739726
parliament,1925,726,0.870879121
parliament,1925,727,0.129120879
parliament,1925,773,0.815934066
parliament,1925,774,0.184065934
parliament,1925,860,0.173076923
parliament,1925,861,0.826923077
parliament,1925,877,0.593406593
parliament,1925,878,0.406593407
parliament,1925,895,1
parliament,1925,904,1
parliament,1925,908,1
parliament,1925,913,1
parliament,1925,923,1
parliament,1925,931,0.162087912
parliament,1925,932,0.837912088
parliament,1925,938,0.497252747
parliament,1925,939,0.502747253
parliament,1925,951,1
parliament,1925,955,0.843406593
parliament,1925,956,0.156593407
parliament,1925,967,1
parliament,1925,991,1
parliament,1926,727,1
parliament,1926,774,1
parliament,1926,859,0.296703297
parliament,1926,860,0.703296703
parliament,1926,878,1
parliament,1926,895,0.92032967
parliament,1926,896,0.07967033
parliament,1926,904,1
parliament,1926,908,1
parliament,1926,913,1
parliament,1926,923,1
parliament,1926,932,1
parliament,1926,939,1
parliament,1926,951,1
parliament,1926,956,1
parliament,1926,967,1
parliament,1926,991,1
parliament,1927,340,0.502747253
parliament,1927,727,1
parliament,1927,774,1
parliament,1927,859,1
parliament,1927,867,0.206043956
parliament,1927,878,1
parliament,1927,896,1
parliament,1927,904,0.497252747
parliament,1927,908,1
parliament,1927,913,0.436813187
parliament,1927,914,0.269230769
parliament,1927,915,0.293956044
parliament,1927,923,0.519230769
parliament,1927,924,0.480769231
parliament,1927,932,1
parliament,1927,939,1
parliament,1927,951,0.793956044
parliament,1927,956,1
parliament,1927,967,1
parliament,1927,991,1
parliament,1928,340,1
parliament,1928,727,0.879452055
parliament,1928,728,0.120547945
parliament,1928,772,0.175342466
parliament,1928,774,0.824657534
parliament,1928,859,1
parliament,1928,867,1
parliament,1928,878,1
parliament,1928,896,1
parliament,1928,908,1
parliament,1928,915,1
parliament,1928,924,1
parliament,1928,932,0.421917808
parliament,1928,933,0.578082192
parliament,1928,939,1
parliament,1928,956,0.871232877
parliament,1928,957,0.128767123
parliament,1928,967,0.723287671
parliament,1928,968,0.276712329
parliament,1928,985,0.673972603
parliament,1928,991,0.326027397
parliament,1929,340,0.497252747
parliament,1929,577,0.502747253
parliament,1929,728,0.78021978
parliament,1929,729,0.21978022
parliament,1929,772,1
parliament,1929,859,1
parliament,1929,867,1
parliament,1929,878,0.395604396
parliament,1929,879,0.604395604
parliament,1929,896,0.25
parliament,1929,897,0.75
parliament,1929,908,0.409340659
parliament,1929,909,0.590659341
parliament,1929,915,1
parliament,1929,924,1
parliament,1929,933,1
parliament,1929,939,0.502747253
parliament,1929,940,0.497252747
parliament,1929,957,1
parliament,1929,968,1
parliament,1929,985,1
parliament,1930,269,0.25
parliament,1930,577,0.75
parliament,1930,729,1
parliament,1930,772,1
parliament,1930,858,0.428571429
parliament,1930,859,0.571428571
parliament,1930,866,0.197802198
parliament,1930,867,0.802197802
parliament,1930,879,1
parliament,1930,897,1
parliament,1930,909,1
parliament,1930,915,1
parliament,1930,924,1
parliament,1930,933,1
parliament,1930,940,1
parliament,1930,957,1
parliament,1930,968,1
parliament,1930,985,1
parliament,1931,269,1
parliament,1931,729,0.967032967
parliament,1931,744,0.032967033
parliament,1931,768,0.184065934
parliament,1931,772,0.815934066
parliament,1931,858,1
parliament,1931,866,1
parliament,1931,879,1
parliament,1931,897,1
parliament,1931,909,0.821428571
parliament,1931,910,0.178571429
parliament,1931,915,1
parliament,1931,924,0.445054945
parliament,1931,925,0.554945055
parliament,1931,933,0.431318681
parliament,1931,934,0.568681319
parliament,1931,940,1
parliament,1931,957,0.92032967
parliament,1931,958,0.07967033
parliament,1931,968,1
parliament,1931,985,1
parliament,1932,269,1
parliament,1932,744,1
parliament,1932,768,1
parliament,1932,858,1
parliament,1932,866,1
parliament,1932,879,0.906849315
parliament,1932,880,0.093150685
parliament,1932,897,0.876712329
parliament,1932,898,0.123287671
parliament,1932,910,1
parliament,1932,915,0.126027397
parliament,1932,917,0.873972603
parliament,1932,925,1
parliament,1932,934,1
parliament,1932,940,1
parliament,1932,958,1
parliament,1932,968,0.715068493
parliament,1932,969,0.284931507
parliament,1932,984,0.649315068
parliament,1932,985,0.350684932
parliament,1933,269,0.497252747
parliament,1933,689,0.502747253
parliament,1933,744,1
parliament,1933,768,1
parliament,1933,858,1
parliament,1933,865,0.208791209
parliament,1933,866,0.791208791
parliament,1933,880,1
parliament,1933,898,1
parliament,1933,910,1
parliament,1933,917,0.063186813
parliament,1933,918,0.936813187
parliament,1933,925,0.538461538
parliament,1933,926,0.461538462
parliament,1933,934,1
parliament,1933,940,0.315934066
parliament,1933,941,0.684065934
parliament,1933,958,1
parliament,1933,969,1
parliament,1933,984,1
parliament,1934,689,1
parliament,1934,744,0.706043956
parliament,1934,746,0.293956044
parliament,1934,768,1
parliament,1934,858,1
parliament,1934,865,1
parliament,1934,880,1
parliament,1934,898,1
parliament,1934,910,1
parliament,1934,918,1
parliament,1934,926,0.478021978
parliament,1934,927,0.521978022
parliament,1934,934,0.42032967
parliament,1934,935,0.57967033
parliament,1934,941,1
parliament,1934,958,1
parliament,1934,969,1
parliament,1934,984,1
parliament,1935,689,1
parliament,1935,746,1
parliament,1935,768,0.821428571
parliament,1935,769,0.178571429
parliament,1935,857,0.214285714
parliament,1935,858,0.785714286
parliament,1935,865,1
parliament,1935,880,1
parliament,1935,898,0.807692308
parliament,1935,899,0.192307692
parliament,1935,910,0.870879121
parliament,1935,911,0.129120879
parliament,1935,918,1
parliament,1935,927,1
parliament,1935,935,1
parliament,1935,941,1
parliament,1935,958,0.906593407
parliament,1935,959,0.093406593
parliament,1935,969,1
parliament,1935,984,1
parliament,1936,142,0.501369863
parliament,1936,689,0.498630137
parliament,1936,746,1
parliament,1936,769,1
parliament,1936,857,1
parliament,1936,864,0.2
parliament,1936,865,0.8
parliament,1936,880,0.394520548
parliament,1936,881,0.605479452
parliament,1936,899,1
parliament,1936,911,1
parliament,1936,918,1
parliament,1936,927,1
parliament,1936,935,1
parliament,1936,941,1
parliament,1936,959,1
parliament,1936,969,0.720547945
parliament,1936,970,0.279452055
parliament,1936,983,0.663013699
parliament,1936,984,0.336986301
parliament,1937,142,1
parliament,1937,745,0.18956044
parliament,1937,746,0.81043956
parliament,1937,769,1
parliament,1937,857,1
parliament,1937,864,1
parliament,1937,881,1
parliament,1937,899,1
parliament,1937,911,1
parliament,1937,918,0.497252747
parliament,1937,919,0.502747253
parliament,1937,927,0.491758242
parliament,1937,928,0.508241758
parliament,1937,935,0.428571429
parliament,1937,936,0.571428571
parliament,1937,941,0.398351648
parliament,1937,942,0.601648352
parliament,1937,959,1
parliament,1937,970,1
parliament,1937,983,1
parliament,1938,142,1
parliament,1938,745,1
parliament,1938,769,1
parliament,1938,857,1
parliament,1938,864,1
parliament,1938,881,1
parliament,1938,899,1
parliament,1938,911,1
parliament,1938,919,0.458791209
parliament,1938,920,0.541208791
parliament,1938,928,1
parliament,1938,936,1
parliament,1938,942,1
parliament,1938,959,0.788461538
parliament,1938,960,0.211538462
parliament,1938,970,1
parliament,1938,983,1
parliament,1939,142,0.497252747
parliament,1939,297,0.502747253
parliament,1939,745,1
parliament,1939,767,0.173076923
parliament,1939,769,0.826923077
parliament,1939,857,1
parliament,1939,864,1
parliament,1939,881,0.25
parliament,1939,882,0.75
parliament,1939,899,0.252747253
parliament,1939,900,0.747252747
parliament,1939,911,1
parliament,1939,920,1
parliament,1939,928,1
parliament,1939,936,1
parliament,1939,942,1
parliament,1939,960,1
parliament,1939,970,1
parliament,1939,983,1
parliament,1940,297,1
parliament,1940,738,0.276712329
parliament,1940,745,0.723287671
parliament,1940,767,1
parliament,1940,854,0.767123288
parliament,1940,857,0.232876712
parliament,1940,864,1
parliament,1940,882,1
parliament,1940,900,1
parliament,1940,911,1
parliament,1940,920,1
parliament,1940,928,1
parliament,1940,936,1
parliament,1940,942,1
parliament,1940,960,1
parliament,1940,970,0.706849315
parliament,1940,971,0.293150685
parliament,1940,983,1
parliament,1941,297,1
parliament,1941,738,1
parliament,1941,767,1
parliament,1941,854,1
parliament,1941,864,1
parliament,1941,882,1
parliament,1941,900,1
parliament,1941,911,1
parliament,1941,920,1
parliament,1941,928,1
parliament,1941,936,1
parliament,1941,942,1
parliament,1941,960,1
parliament,1941,971,1
parliament,1941,983,1
parliament,1942,297,1
parliament,1942,738,1
parliament,1942,767,1
parliament,1942,780,0.200549451
parliament,1942,854,1
parliament,1942,864,1
parliament,1942,882,1
parliament,1942,900,1
parliament,1942,911,1
parliament,1942,920,1
parliament,1942,928,0.508241758
parliament,1942,929,0.291208791
parliament,1942,936,1
parliament,1942,942,1
parliament,1942,960,1
parliament,1942,971,1
parliament,1942,983,1
parliament,1943,297,1
parliament,1943,737,0.362637363
parliament,1943,738,0.637362637
parliament,1943,767,0.832417582
parliament,1943,771,0.167582418
parliament,1943,775,0.266483516
parliament,1943,780,1
parliament,1943,854,1
parliament,1943,864,1
parliament,1943,882,1
parliament,1943,900,0.222527473
parliament,1943,901,0.777472527
parliament,1943,911,1
parliament,1943,920,0.475274725
parliament,1943,921,0.524725275
parliament,1943,936,1
parliament,1943,942,1
parliament,1943,960,0.733516484
parliament,1943,971,1
parliament,1943,983,1
parliament,1944,122,0.589041096
parliament,1944,297,1
parliament,1944,485,0.287671233
parliament,1944,737,1
parliament,1944,771,1
parliament,1944,775,1
parliament,1944,780,1
parliament,1944,854,1
parliament,1944,864,1
parliament,1944,882,1
parliament,1944,901,1
parliament,1944,911,1
parliament,1944,921,0.410958904
parliament,1944,936,1
parliament,1944,942,1
parliament,1944,971,0.712328767
parliament,1944,983,1
parliament,1945,101,0.791208791
parliament,1945,121,0.17032967
parliament,1945,122,1
parliament,1945,144,0.195054945
parliament,1945,189,0.557692308
parliament,1945,220,0.230769231
parliament,1945,297,0.208791209
parliament,1945,402,0.098901099
parliament,1945,471,0.195054945
parliament,1945,485,1
parliament,1945,609,0.491758242
parliament,1945,737,1
parliament,1945,771,1
parliament,1945,775,1
parliament,1945,780,1
parliament,1945,854,0.442307692
parliament,1945,864,0.769230769
parliament,1945,882,1
parliament,1945,901,0.82967033
parliament,1945,911,0.508241758
parliament,1945,936,0.804945055
parliament,1945,942,1
parliament,1945,983,0.804945055
parliament,1946,19,0.870879121
parliament,1946,35,0.505494505
parliament,1946,75,0.14010989
parliament,1946,101,1
parliament,1946,121,1
parliament,1946,122,1
parliament,1946,144,1
parliament,1946,182,0.626373626
parliament,1946,189,1
parliament,1946,220,1
parliament,1946,348,0.442307692
parliament,1946,402,1
parliament,1946,471,0.417582418
parliament,1946,485,1
parliament,1946,503,0.582417582
parliament,1946,586,0.093406593
parliament,1946,609,1
parliament,1946,697,0.728021978
parliament,1946,737,0.741758242
parliament,1946,739,0.258241758
parliament,1946,771,1
parliament,1946,775,0.906593407
parliament,1946,780,0.494505495
parliament,1946,882,0.129120879
parliament,1946,942,0.373626374
parliament,1947,19,1
parliament,1947,35,1
parliament,1947,75,1
parliament,1947,101,1
parliament,1947,121,0.824175824
parliament,1947,122,1
parliament,1947,144,1
parliament,1947,182,1
parliament,1947,189,1
parliament,1947,220,1
parliament,1947,402,1
parliament,1947,485,1
parliament,1947,503,1
parliament,1947,541,0.175824176
parliament,1947,550,0.178571429
parliament,1947,586,1
parliament,1947,609,1
parliament,1947,684,0.181318681
parliament,1947,696,0.686813187
parliament,1947,697,0.313186813
parliament,1947,739,1
parliament,1947,771,0.818681319
parliament,1948,19,1
parliament,1948,35,1
parliament,1948,60,0.906849315
parliament,1948,75,1
